TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2028-12-26,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,18000.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,250.0
20260327,2028-12-26,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,20000.0,0.0,0.0,0.0,0.0,1165.0,0.0,0.0,330.0
20260327,2028-12-26,21000.0,0.0,0.0,0.0,0.0,6370.0,0.0,5.0,790.0
20260327,2028-12-26,22000.0,0.0,0.0,0.0,0.0,7490.0,55.0,4.0,1086.0
20260327,2028-12-26,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,23000.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,362.05
20260327,2028-12-26,24000.0,0.0,0.0,0.0,0.0,2710.0,0.0,0.0,1301.0
20260327,2028-12-26,25000.0,0.0,0.0,0.0,0.0,5530.0,0.0,0.0,1490.95
20260327,2028-12-26,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,26000.0,0.0,0.0,0.0,0.0,6420.0,0.0,0.0,2100.0
20260327,2028-12-26,27000.0,0.0,0.0,0.0,0.0,7250.0,0.0,1.0,2580.0
20260327,2028-12-26,28000.0,2090.0,65.0,3.0,2041.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,30000.0,8500.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2028-12-26,34500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
