TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2026-04-13,24850.0,5070,585,89,39.4,0,0,0,0.0
20260327,2026-04-13,24900.0,26975,13910,525,37.1,1170,1170,18,1935.0
20260327,2026-04-13,24950.0,5720,-650,42,32.55,0,0,0,0.0
20260327,2026-04-13,25000.0,204555,28015,4790,31.1,585,130,3,2148.5
20260327,2026-04-13,25050.0,1625,390,76,28.35,0,0,0,0.0
20260327,2026-04-13,25100.0,7670,2795,250,27.05,0,0,0,0.0
20260327,2026-04-13,25150.0,1560,0,17,24.8,0,0,0,0.0
20260327,2026-04-13,25200.0,8905,-2665,410,19.85,130,0,0,2250.0
20260327,2026-04-13,25250.0,2015,-1560,95,22.0,0,0,0,0.0
20260327,2026-04-13,25300.0,11960,7995,275,20.65,130,0,0,2300.0
20260327,2026-04-13,25350.0,715,0,39,16.9,0,0,0,0.0
20260327,2026-04-13,25400.0,6435,3185,198,16.15,2015,1885,31,2572.95
20260327,2026-04-13,25450.0,1495,0,21,14.5,0,0,0,0.0
20260327,2026-04-13,25500.0,78065,21320,2091,13.65,65,0,0,2500.0
20260327,2026-04-13,25550.0,2665,-195,54,15.9,130,130,2,2465.0
20260327,2026-04-13,25600.0,7280,5070,211,12.35,0,0,0,0.0
20260327,2026-04-13,25650.0,4745,1950,32,13.0,0,0,0,0.0
20260327,2026-04-13,25700.0,6890,2665,130,10.2,65,0,0,2650.0
20260327,2026-04-13,25750.0,520,0,0,19.75,0,0,0,0.0
20260327,2026-04-13,25800.0,16055,6110,495,8.55,0,0,0,0.0
20260327,2026-04-13,25850.0,1105,455,26,9.5,0,0,0,0.0
20260327,2026-04-13,25900.0,10985,6890,370,8.25,520,520,8,2900.0
20260327,2026-04-13,25950.0,8320,2210,106,8.0,0,0,0,0.0
20260327,2026-04-13,26000.0,229710,77285,4316,8.0,520,65,4,3113.35
