TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2026-12-29,12000.0,0.0,0.0,0.0,0.0,8335.0,1495.0,46.0,37.0
20260327,2026-12-29,13000.0,0.0,0.0,0.0,0.0,5445.0,260.0,8.0,41.0
20260327,2026-12-29,14000.0,0.0,0.0,0.0,0.0,2355.0,-325.0,5.0,40.05
20260327,2026-12-29,15000.0,0.0,0.0,0.0,0.0,46525.0,6890.0,366.0,92.0
20260327,2026-12-29,16000.0,50.0,0.0,0.0,6200.0,6120.0,0.0,0.0,20.45
20260327,2026-12-29,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260327,2026-12-29,17000.0,0.0,0.0,0.0,0.0,36455.0,6305.0,419.0,145.0
20260327,2026-12-29,18000.0,0.0,0.0,0.0,0.0,41895.0,14485.0,647.0,200.0
20260327,2026-12-29,19000.0,2890.0,65.0,2.0,5000.0,226065.0,13000.0,1478.0,290.0
20260327,2026-12-29,19500.0,0.0,0.0,0.0,0.0,3965.0,2210.0,94.0,341.9
20260327,2026-12-29,20000.0,64440.0,1950.0,357.0,4045.0,371180.0,19605.0,2385.0,407.0
20260327,2026-12-29,21000.0,25325.0,1040.0,24.0,3375.0,441545.0,-4940.0,4712.0,568.0
20260327,2026-12-29,22000.0,58005.0,4095.0,182.0,2613.4,488115.0,18535.0,4118.0,782.8
20260327,2026-12-29,22500.0,7865.0,260.0,14.0,2338.0,223600.0,-26000.0,1181.0,881.35
20260327,2026-12-29,23000.0,144250.0,650.0,700.0,1945.0,992045.0,-11180.0,3902.0,1042.2
20260327,2026-12-29,24000.0,202930.0,12545.0,1288.0,1372.0,888620.0,-895.0,2237.0,1357.55
20260327,2026-12-29,25000.0,809825.0,1165.0,1695.0,901.0,1079730.0,-10490.0,1913.0,1790.0
20260327,2026-12-29,25500.0,85800.0,3445.0,595.0,709.05,94445.0,-650.0,61.0,2080.0
20260327,2026-12-29,26000.0,792475.0,18695.0,1791.0,554.0,919955.0,-6620.0,1102.0,2360.0
20260327,2026-12-29,27000.0,794635.0,6260.0,2383.0,331.05,594070.0,-6965.0,496.0,3060.0
20260327,2026-12-29,28000.0,843235.0,5385.0,1612.0,198.15,640375.0,4290.0,218.0,3841.95
20260327,2026-12-29,28500.0,26845.0,-455.0,253.0,159.0,0.0,0.0,0.0,0.0
20260327,2026-12-29,29000.0,308510.0,8190.0,811.0,129.05,202835.0,-130.0,57.0,4725.0
20260327,2026-12-29,30000.0,460210.0,125360.0,3745.0,102.7,211045.0,-260.0,55.0,5642.4
20260327,2026-12-29,31000.0,108280.0,-4070.0,510.0,72.55,0.0,0.0,0.0,0.0
20260327,2026-12-29,31500.0,1300.0,260.0,35.0,61.0,0.0,0.0,0.0,0.0
20260327,2026-12-29,33000.0,47385.0,2275.0,105.0,41.7,0.0,0.0,0.0,0.0
20260327,2026-12-29,34500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
