TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2028-06-27,15000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,16500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,18000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,19500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,21000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,22000.0,0.0,0.0,0.0,0.0,1040,0,0,705.05
20260327,2028-06-27,22500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,24000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,25500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,27000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,28500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,30000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,31500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,33000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2028-06-27,34500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
