TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2026-04-07,22500.0,267410,101270,8481,668.95,1308190,446745,83004,350.0
20260327,2026-04-07,22550.0,5395,1235,191,635.4,53625,53560,4337,366.3
20260327,2026-04-07,22600.0,64545,46865,2027,605.4,214045,117325,15208,383.0
20260327,2026-04-07,22650.0,17810,12220,409,571.8,79430,41795,4346,401.55
20260327,2026-04-07,22700.0,300495,205920,7332,538.55,408525,63115,25238,422.95
20260327,2026-04-07,22750.0,49530,41600,1348,512.65,110500,62205,7277,446.7
20260327,2026-04-07,22800.0,441350,343655,19024,485.4,796315,503425,49755,466.7
20260327,2026-04-07,22850.0,152035,145015,7627,458.6,213135,175175,15108,488.85
20260327,2026-04-07,22900.0,669955,591175,40593,429.25,625235,473525,56573,509.6
20260327,2026-04-07,22950.0,174720,157885,14695,405.55,148915,96070,22372,532.0
20260327,2026-04-07,23000.0,1606345,1039545,102305,383.0,1530035,449930,129112,562.0
20260327,2026-04-07,23050.0,218075,193440,17267,355.0,166725,112060,19001,593.25
20260327,2026-04-07,23100.0,828815,740285,57682,333.05,722800,537485,49212,609.95
20260327,2026-04-07,23150.0,115310,64675,7421,295.3,61815,-14040,5042,650.0
20260327,2026-04-07,23200.0,940745,416325,47992,291.0,735930,101335,31499,675.0
20260327,2026-04-07,23250.0,171795,25090,5498,272.2,131040,-31460,2392,740.9
20260327,2026-04-07,23300.0,550615,264810,31841,252.3,329030,-38610,14634,737.8
20260327,2026-04-07,23350.0,61945,-36400,5672,235.3,28925,-42380,2600,804.15
20260327,2026-04-07,23400.0,408330,61880,28035,219.0,246935,-115830,11328,788.95
20260327,2026-04-07,23450.0,93275,12285,6350,204.85,30095,-19045,1176,825.3
20260327,2026-04-07,23500.0,1264770,644800,77722,186.1,499785,-55380,18214,865.0
20260327,2026-04-07,23550.0,73645,23595,4806,171.95,34775,17615,758,891.45
20260327,2026-04-07,23600.0,908635,328770,27987,158.55,497315,-18785,1673,935.0
20260327,2026-04-07,23650.0,113425,73255,5582,146.05,9620,-325,71,971.05
20260327,2026-04-07,23700.0,387140,72800,24172,135.4,91715,-31200,1428,1016.0
20260327,2026-04-07,23750.0,88335,15535,3761,125.45,6045,-130,43,1080.3
20260327,2026-04-07,23800.0,596115,346580,30999,114.65,224770,112840,3064,1085.0
20260327,2026-04-07,23850.0,65975,18200,3334,104.9,11960,780,42,1123.85
20260327,2026-04-07,23900.0,643045,208065,18833,93.4,356265,9880,673,1169.9
20260327,2026-04-07,23950.0,57655,23985,4111,87.85,2080,-910,21,1096.05
20260327,2026-04-07,24000.0,1708070,754065,97613,80.0,549705,127660,6435,1257.15
20260327,2026-04-07,24050.0,130585,35360,11796,72.0,1820,-130,22,1206.9
20260327,2026-04-07,24100.0,650910,23335,25174,66.2,355550,-585,135,1323.2
20260327,2026-04-07,24150.0,95160,65065,5515,59.3,1170,-65,3,1370.75
20260327,2026-04-07,24200.0,1047150,273000,41007,51.0,565565,260,139,1423.4
20260327,2026-04-07,24250.0,212160,27495,10653,48.0,101855,-65,1,1411.9
20260327,2026-04-07,24300.0,619710,256685,32646,42.2,213720,2860,427,1505.7
20260327,2026-04-07,24350.0,64935,31720,8238,40.55,1170,-65,9,1290.5
20260327,2026-04-07,24400.0,435045,187330,24617,37.8,260585,134095,4100,1596.45
20260327,2026-04-07,24450.0,175890,46020,5575,33.5,106470,0,0,1176.0
20260327,2026-04-07,24500.0,1927315,645515,72995,28.85,888940,94510,6161,1718.25
20260327,2026-04-07,24550.0,836225,10465,3738,25.75,1401400,390,482,1767.85
20260327,2026-04-07,24600.0,1254045,253760,21700,25.2,851240,4940,193,1791.0
20260327,2026-04-07,24650.0,42380,20020,2868,22.2,1639885,130,16,1831.15
20260327,2026-04-07,24700.0,1128270,132795,22748,20.2,968565,5720,3717,1878.85
20260327,2026-04-07,24750.0,631735,20670,15402,18.65,583115,195,3,1800.0
20260327,2026-04-07,24800.0,589745,247910,27681,16.5,140465,5655,99,1964.0
20260327,2026-04-07,24850.0,46150,-15340,4207,16.0,975,650,16,2064.25
20260327,2026-04-07,24900.0,123500,36855,10292,14.45,14560,13975,227,2065.45
20260327,2026-04-07,24950.0,22555,7995,1779,14.2,195,0,0,1581.0
20260327,2026-04-07,25000.0,1695330,875160,70439,13.0,444795,205660,4545,2167.45
20260327,2026-04-07,25050.0,35230,14625,2316,11.2,780,520,9,2110.0
20260327,2026-04-07,25100.0,109460,41015,10116,10.7,1495,1430,51,2270.0
20260327,2026-04-07,25150.0,28730,17290,2296,9.45,130,65,1,2147.7
20260327,2026-04-07,25200.0,237120,124345,11674,8.65,7280,6045,97,2352.5
20260327,2026-04-07,25250.0,25155,9945,1566,8.3,325,0,0,2522.0
20260327,2026-04-07,25300.0,371150,268905,14752,7.5,2535,1495,25,2449.25
20260327,2026-04-07,25350.0,11440,975,744,6.05,65,0,0,1392.65
20260327,2026-04-07,25400.0,206050,160290,12239,6.5,18070,17355,279,2548.0
20260327,2026-04-07,25450.0,11700,3835,824,7.5,65,0,1,2400.0
20260327,2026-04-07,25500.0,790790,420550,32082,5.45,116545,101660,1682,2657.2
20260327,2026-04-07,25550.0,23790,9815,1135,3.65,65,0,0,1537.75
20260327,2026-04-07,25600.0,260000,96590,12814,5.3,2795,910,15,2710.0
20260327,2026-04-07,25650.0,12610,3510,749,3.85,65,0,0,1626.6
20260327,2026-04-07,25700.0,82355,19890,8609,4.75,1690,1235,19,2838.0
20260327,2026-04-07,25750.0,8060,3120,639,4.3,455,0,0,2650.0
20260327,2026-04-07,25800.0,115505,71565,7785,3.9,2795,2730,45,2925.0
20260327,2026-04-07,25850.0,15470,11830,846,3.9,65,0,0,1819.75
20260327,2026-04-07,25900.0,92105,59085,3547,3.65,650,455,8,3039.2
20260327,2026-04-07,25950.0,14430,-975,650,3.65,65,0,0,1922.35
20260327,2026-04-07,26000.0,1111565,736970,50157,3.4,154310,128180,2464,3150.55
20260327,2026-04-07,26050.0,15405,-15925,801,4.0,130,65,1,3070.0
20260327,2026-04-07,26100.0,36075,7930,2564,3.6,20670,20540,335,3238.55
20260327,2026-04-07,26150.0,6565,3445,257,2.55,65,0,0,2146.5
20260327,2026-04-07,26200.0,75205,30615,3489,3.55,130,65,2,3170.0
20260327,2026-04-07,26250.0,7475,2665,223,3.9,1040,975,16,3230.0
20260327,2026-04-07,26300.0,30290,11115,1293,3.7,4810,4745,74,3435.0
20260327,2026-04-07,26350.0,9360,4745,284,2.5,65,0,0,2349.15
20260327,2026-04-07,26400.0,169910,145210,5804,3.35,65,0,1,3530.0
20260327,2026-04-07,26450.0,8450,1040,385,3.45,65,0,0,2419.8
20260327,2026-04-07,26500.0,787280,489125,23698,2.7,25675,25610,400,3674.95
20260327,2026-04-07,26550.0,26650,-2275,486,2.75,65,0,0,2533.15
20260327,2026-04-07,26600.0,359580,24895,12404,2.2,65,0,0,2565.9
