TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2029-12-24,15000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,16500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,18000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,19500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,21000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,22500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,23000.0,0.0,0.0,0.0,0.0,2145,0,0,920.0
20260327,2029-12-24,24000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,25000.0,0.0,0.0,0.0,0.0,290,0,0,709.7
20260327,2029-12-24,25500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,26000.0,0.0,0.0,0.0,0.0,3665,0,0,700.0
20260327,2029-12-24,27000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,28500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,30000.0,7950.0,0.0,0.0,3400.0,0,0,0,0.0
20260327,2029-12-24,31500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,33000.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20260327,2029-12-24,34500.0,0.0,0.0,0.0,0.0,0,0,0,0.0
