TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2030-06-25,15000.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,16500.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,18000.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,19500.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,21000.0,0,0,0,0.0,65,0,0,220.0
20260327,2030-06-25,22500.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,24000.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,25500.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,27000.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,28500.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,30000.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,31500.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,33000.0,0,0,0,0.0,0,0,0,0.0
20260327,2030-06-25,34500.0,0,0,0,0.0,0,0,0,0.0
