TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2027-06-29,15000.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,16500.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,18000.0,0,0,0,0.0,100,0,0,93.95
20260327,2027-06-29,19000.0,75,0,0,7800.0,600,0,0,182.1
20260327,2027-06-29,19500.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,21000.0,0,0,0,0.0,2325,65,2,600.0
20260327,2027-06-29,22500.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,24000.0,735,0,0,2639.95,0,0,0,0.0
20260327,2027-06-29,25500.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,27000.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,28500.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,30000.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,31500.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,33000.0,0,0,0,0.0,0,0,0,0.0
20260327,2027-06-29,34500.0,0,0,0,0.0,0,0,0,0.0
