TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2026-04-21,20500.0,65,0,0,2280.0,0,0,0,0.0
20260327,2026-04-21,20550.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20600.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20650.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20700.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20750.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20800.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20850.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20900.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,20950.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21000.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21050.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21100.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21150.0,0,0,0,0.0,1885,0,0,28.8
20260327,2026-04-21,21200.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21250.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21300.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21350.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21400.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21450.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21500.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21550.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21600.0,0,0,0,0.0,260,260,4,43.45
20260327,2026-04-21,21650.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21700.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21750.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21800.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21850.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21900.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,21950.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22000.0,0,0,0,0.0,47450,32630,1209,379.65
20260327,2026-04-21,22050.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22100.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22150.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22200.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22250.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22300.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22350.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22400.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22450.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22500.0,2470,2275,91,920.9,130,0,0,280.0
20260327,2026-04-21,22550.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22600.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22650.0,0,0,0,0.0,6890,650,218,580.9
20260327,2026-04-21,22700.0,715,715,27,787.35,18265,7020,487,599.1
20260327,2026-04-21,22750.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22800.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22850.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22900.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,22950.0,2730,2730,44,640.0,0,0,0,0.0
20260327,2026-04-21,23000.0,22425,11440,5827,605.4,33475,4355,6360,725.1
20260327,2026-04-21,23050.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,23100.0,4940,4810,103,557.5,0,0,0,0.0
20260327,2026-04-21,23150.0,2860,1430,30,538.0,0,0,0,0.0
20260327,2026-04-21,23200.0,6240,390,137,515.7,0,0,0,0.0
20260327,2026-04-21,23250.0,3055,-2795,46,487.45,0,0,0,0.0
20260327,2026-04-21,23300.0,15730,11830,400,468.0,14170,9230,357,883.6
20260327,2026-04-21,23350.0,1820,65,2,507.55,0,0,0,0.0
20260327,2026-04-21,23400.0,7605,4680,201,420.4,3900,-2925,63,899.75
20260327,2026-04-21,23450.0,1495,1105,28,408.2,325,0,0,775.4
20260327,2026-04-21,23500.0,30875,6045,887,383.6,19955,-7800,575,993.25
20260327,2026-04-21,23550.0,3965,3575,69,372.0,780,0,0,611.3
20260327,2026-04-21,23600.0,8385,4615,190,353.15,2795,0,0,698.75
20260327,2026-04-21,23650.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,23700.0,10855,7020,208,313.65,3445,-390,10,1084.2
20260327,2026-04-21,23750.0,0,0,0,0.0,65,0,0,457.0
20260327,2026-04-21,23800.0,13195,8580,230,280.75,2405,0,0,750.85
20260327,2026-04-21,23850.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,23900.0,12155,9230,200,249.85,0,0,0,0.0
20260327,2026-04-21,23950.0,715,0,0,284.3,0,0,0,0.0
20260327,2026-04-21,24000.0,28080,11700,1075,215.7,1235,0,0,874.0
20260327,2026-04-21,24050.0,3835,1495,38,231.4,0,0,0,0.0
20260327,2026-04-21,24100.0,3185,585,22,187.95,0,0,0,0.0
20260327,2026-04-21,24150.0,3640,-650,28,183.5,0,0,0,0.0
20260327,2026-04-21,24200.0,6695,650,111,165.45,0,0,0,0.0
20260327,2026-04-21,24250.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24300.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24350.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24400.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24450.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24500.0,28405,9490,652,108.35,0,0,0,0.0
20260327,2026-04-21,24550.0,260,0,0,70.05,0,0,0,0.0
20260327,2026-04-21,24600.0,9230,2340,144,97.2,0,0,0,0.0
20260327,2026-04-21,24650.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24700.0,0,0,0,0.0,260,260,4,1850.0
20260327,2026-04-21,24750.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24800.0,130,0,0,144.0,260,260,4,1940.0
20260327,2026-04-21,24850.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,24900.0,2925,1170,98,58.05,260,260,4,2001.05
20260327,2026-04-21,24950.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25000.0,25350,4290,574,51.6,260,260,4,2100.0
20260327,2026-04-21,25050.0,260,0,0,61.45,0,0,0,0.0
20260327,2026-04-21,25100.0,130,0,0,86.05,260,260,4,2150.0
20260327,2026-04-21,25150.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25200.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25250.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25300.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25350.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25400.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25450.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25500.0,0,0,0,0.0,0,0,0,0.0
20260327,2026-04-21,25550.0,0,0,0,0.0,0,0,0,0.0
