TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2026-06-30,12000.0,50.0,0.0,0.0,8690.0,44580.0,8765.0,339.0,12.55
20260327,2026-06-30,13000.0,0.0,0.0,0.0,0.0,20675.0,3510.0,111.0,15.8
20260327,2026-06-30,14000.0,0.0,0.0,0.0,0.0,35930.0,2925.0,440.0,22.25
20260327,2026-06-30,15000.0,0.0,0.0,0.0,0.0,159685.0,-16120.0,1535.0,30.0
20260327,2026-06-30,16000.0,0.0,0.0,0.0,0.0,178310.0,42770.0,1639.0,40.5
20260327,2026-06-30,16500.0,0.0,0.0,0.0,0.0,3640.0,0.0,0.0,20.05
20260327,2026-06-30,18000.0,1280.0,260.0,5.0,5080.0,311350.0,77805.0,4014.0,97.0
20260327,2026-06-30,19000.0,512120.0,191750.0,3699.0,4167.35,793070.0,64870.0,8563.0,152.45
20260327,2026-06-30,19500.0,1300.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0
20260327,2026-06-30,20000.0,0.0,0.0,0.0,0.0,1594800.0,156900.0,10090.0,244.0
20260327,2026-06-30,21000.0,470080.0,40625.0,3397.0,2498.0,1619430.0,126680.0,13265.0,375.7
20260327,2026-06-30,22000.0,0.0,0.0,0.0,0.0,990045.0,32350.0,6743.0,591.0
20260327,2026-06-30,22500.0,150475.0,78910.0,2031.0,1392.85,172900.0,1105.0,2503.0,735.95
20260327,2026-06-30,23000.0,498640.0,3665.0,4233.0,1085.6,1447325.0,6070.0,6067.0,911.05
20260327,2026-06-30,24000.0,1516525.0,234330.0,10608.0,599.0,2220275.0,120140.0,8194.0,1379.25
20260327,2026-06-30,25000.0,3329045.0,217965.0,17150.0,280.0,3405200.0,92710.0,8076.0,2022.7
20260327,2026-06-30,25500.0,600275.0,14430.0,2639.0,180.0,616915.0,7085.0,329.0,2420.0
20260327,2026-06-30,26000.0,2751015.0,127385.0,12098.0,120.45,2319845.0,68960.0,5748.0,2825.0
20260327,2026-06-30,27000.0,2705010.0,12915.0,8173.0,49.0,2454955.0,122185.0,3627.0,3739.35
20260327,2026-06-30,28000.0,1452495.0,-36890.0,3324.0,32.7,909830.0,68825.0,2022.0,4662.75
20260327,2026-06-30,28500.0,32500.0,6175.0,159.0,23.65,0.0,0.0,0.0,0.0
20260327,2026-06-30,29000.0,326675.0,1090.0,1480.0,18.5,272620.0,41275.0,913.0,5625.0
20260327,2026-06-30,30000.0,289615.0,4940.0,572.0,13.5,179705.0,33015.0,721.0,6575.0
20260327,2026-06-30,31000.0,59525.0,1105.0,281.0,9.4,0.0,0.0,0.0,0.0
20260327,2026-06-30,31500.0,3965.0,130.0,9.0,9.4,0.0,0.0,0.0,0.0
20260327,2026-06-30,33000.0,32955.0,130.0,70.0,7.65,0.0,0.0,0.0,0.0
20260327,2026-06-30,34500.0,130.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
