TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2026-05-26,20500.0,1040,0,0,3150.0,14430,13195,203,166.8
20260327,2026-05-26,20550.0,65,0,0,2617.9,0,0,0,0.0
20260327,2026-05-26,20600.0,65,0,0,2575.8,0,0,0,0.0
20260327,2026-05-26,20650.0,130,65,1,2799.3,0,0,0,0.0
20260327,2026-05-26,20700.0,130,65,1,2757.1,0,0,0,0.0
20260327,2026-05-26,20750.0,65,65,1,2714.0,0,0,0,0.0
20260327,2026-05-26,20800.0,65,65,1,2671.55,0,0,0,0.0
20260327,2026-05-26,20850.0,195,65,1,2629.3,0,0,0,0.0
20260327,2026-05-26,20900.0,195,65,1,2587.2,0,0,0,0.0
20260327,2026-05-26,20950.0,130,65,1,2545.8,0,0,0,0.0
20260327,2026-05-26,21000.0,7995,3055,76,2335.0,242905,-14235,5817,334.0
20260327,2026-05-26,21050.0,195,130,2,2461.8,0,0,0,0.0
20260327,2026-05-26,21100.0,195,130,2,2420.55,0,0,0,0.0
20260327,2026-05-26,21150.0,195,130,2,2379.55,0,0,0,0.0
20260327,2026-05-26,21200.0,195,130,2,2338.1,0,0,0,0.0
20260327,2026-05-26,21250.0,195,130,2,2297.8,0,0,0,0.0
20260327,2026-05-26,21300.0,195,130,2,2257.25,0,0,0,0.0
20260327,2026-05-26,21350.0,260,130,2,2184.05,0,0,0,0.0
20260327,2026-05-26,21400.0,325,195,3,2063.05,0,0,0,0.0
20260327,2026-05-26,21450.0,325,195,3,2074.45,13000,3315,70,412.0
20260327,2026-05-26,21500.0,65,0,0,2222.65,206050,23205,2827,424.55
20260327,2026-05-26,21550.0,65,0,0,2251.45,0,0,0,0.0
20260327,2026-05-26,21600.0,130,0,0,2217.75,0,0,0,0.0
20260327,2026-05-26,21650.0,130,0,0,2231.5,0,0,0,0.0
20260327,2026-05-26,21700.0,130,0,0,2134.6,0,0,0,0.0
20260327,2026-05-26,21750.0,130,0,0,2094.7,0,0,0,0.0
20260327,2026-05-26,21800.0,130,0,0,2109.7,0,0,0,0.0
20260327,2026-05-26,21850.0,130,0,0,2082.8,0,0,0,0.0
20260327,2026-05-26,21900.0,195,0,0,2042.65,0,0,0,0.0
20260327,2026-05-26,21950.0,195,0,0,2027.75,0,0,0,0.0
20260327,2026-05-26,22000.0,122980,24635,661,1550.0,381940,11960,6076,535.0
20260327,2026-05-26,22050.0,130,0,0,1575.35,0,0,0,0.0
20260327,2026-05-26,22100.0,585,0,2,1585.0,0,0,0,0.0
20260327,2026-05-26,22150.0,130,0,0,1858.95,0,0,0,0.0
20260327,2026-05-26,22200.0,975,0,0,1832.0,0,0,0,0.0
20260327,2026-05-26,22250.0,260,0,0,1766.55,0,0,0,0.0
20260327,2026-05-26,22300.0,780,0,0,1674.65,0,0,0,0.0
20260327,2026-05-26,22350.0,195,0,0,1185.85,0,0,0,0.0
20260327,2026-05-26,22400.0,845,0,38,1307.45,0,0,0,0.0
20260327,2026-05-26,22450.0,390,0,0,1585.05,0,0,0,0.0
20260327,2026-05-26,22500.0,56420,1235,397,1211.85,234455,8190,3390,685.25
20260327,2026-05-26,22550.0,845,-130,5,1185.2,0,0,0,0.0
20260327,2026-05-26,22600.0,2665,-1040,55,1154.0,0,0,0,0.0
20260327,2026-05-26,22650.0,910,0,6,1200.7,0,0,0,0.0
20260327,2026-05-26,22700.0,12870,-195,173,1095.0,21125,2145,342,761.75
20260327,2026-05-26,22750.0,1365,-65,8,1063.8,7800,-325,201,777.95
20260327,2026-05-26,22800.0,10335,2730,178,1053.7,24310,2145,439,789.9
20260327,2026-05-26,22850.0,1300,260,4,1013.35,0,0,0,0.0
20260327,2026-05-26,22900.0,6045,1885,232,974.1,8450,-6630,429,819.3
20260327,2026-05-26,22950.0,2210,780,15,937.35,5200,2210,153,832.05
20260327,2026-05-26,23000.0,374725,70590,3253,910.0,525655,-17940,6236,865.3
20260327,2026-05-26,23050.0,1040,325,15,895.0,1560,-1625,59,797.65
20260327,2026-05-26,23100.0,34970,16510,398,859.0,40885,-65,272,906.35
20260327,2026-05-26,23150.0,1560,715,15,845.15,3120,1300,88,863.7
20260327,2026-05-26,23200.0,52455,36790,894,800.35,38545,15730,501,964.9
20260327,2026-05-26,23250.0,2210,650,19,862.2,3510,520,76,912.2
20260327,2026-05-26,23300.0,54990,23725,840,748.0,63830,25480,657,997.3
20260327,2026-05-26,23350.0,1885,130,17,743.75,1625,65,12,1014.5
20260327,2026-05-26,23400.0,23010,1885,202,702.95,25935,-1755,212,1037.45
20260327,2026-05-26,23450.0,910,0,8,678.0,3380,-195,20,1060.75
20260327,2026-05-26,23500.0,304330,-8060,2278,652.0,398840,-19370,1596,1092.0
20260327,2026-05-26,23550.0,1625,715,25,639.35,1365,-1300,20,999.0
20260327,2026-05-26,23600.0,11440,-1690,120,602.85,7995,-3835,145,1133.7
